Unnamed: 0,Text,tokens,sent_score,word_count,sent_index
165,s           s   어제 폭우로 재난피해를 입으신 가구는 근처 건강가정지원센터에 긴급위기가족 지원 상담을 받아 보세요  각 센터별로 보유한 민간단체 등의 자원을 연계받거나 가구별 사례관리  재난지역 선포 시 정부지원 연계  아이돌봄,어제 폭우 재난 피해 입으신 가구 근처 건강 정지원 센터 긴급 위기 가족 지원 상담 받아 보세요 센터 별로 보유 민간 단체 자원 받거나 가구 사례 관리 재난 지역 선포 정부 지원 아이돌,0,134,0.0
166,s            폭우속 로켓배송 근황  쿠팡쪽은 진짜 뇌 빼고 사는 건가     s                s,폭우 로켓 배송 근황 쿠팡 진짜 빼고 사는 건가,0,67,0.0
167,지 지역구 포함 수도권에 온통 물난리가 났는데  씬나 맬맬 잼있다  트윗 올렸다가 삭제하고 올린 트윗이  오늘은 폭우로 길위에서 레일위에서 오랫동안   거의 굶었잔아  라면서 잔아잔아거리며 폭우 소재로 말장난치는 트윗,지역구 포함 수도권 온통 물난리 났는데 씬나 잼있다 트윗 올렸다가 삭제 올린 트윗 오늘 폭우 길위 레일 거의 굶었 아잔 거리 폭우 소재 말장난 치는 트윗,0,121,0.0
168,낭만넘치는 강남역 차주님   폭우  낭만  워터파크     s,낭만 넘치는 강남역 차주 폭우 낭만 워터파크,0,34,0.0
169,s            펌  강남역에서 아저씨 한 분이 배수관에 쌓여있는 쓰레기들 다 건져내니 물이 빠졌다는데   저 분이 대단하신것과 별개로 폭우예보를 진작부터 했는데 전혀 대비가 안 됐다는게 너무 화나고     s,강남역 아저씨 배수관 쌓여있는 쓰레기 건져내니 물이 빠졌다는데 대단하신것과 별개 폭우 예보 진작 했는데 전혀 대비 됐다는게 화나고,-2,121,-0.01652892561983471
170,ㅁㅈ 울 아빠 공무원인데 어제 밤   시에 집 도착       밤   시 비상 걸려서 다시 출근 그리고   시간 내내 소식 없음 이걸 매년 했어 폭우 폭설 기타 등등 아무튼 무슨 일 있을 때마다,아빠 공무원 어제 도착 비상 걸려서 다시 출근 그리고 시간 내내 소식 없음 매년 했어 폭우 폭설 기타 등등 무슨 있을,0,108,0.0
171,s     폭우에 고립되어봐야 아무도 구하러 안 오지만 대통령 죽이겠다고 트윗하면  시간 내에 경찰이 잡으러 올 듯,폭우 고립 되어 봐야 아무 하러 오지 대통령 죽이겠다고 트윗 하면 시간 경찰 잡으러,0,64,0.0
172,년 만의 폭우  등등의 이야기가 나오는데  그 이전의   년과 앞으로의   년은 사뭇 다르다는 것을 이해해야   온난화는 이전의 아웃라이어급 상황을 일상으로 만들 것은 분명하고  이전에는 본적이 없는 상황을 가져오,폭우 등등 이야기 나오는데 이전 사뭇 다르다는 이해해 온난화 이전 아웃 라이어 상황 일상 만들 분명하고 이전 본적 없는 상황 가져오,-6,119,-0.05042016806722689
173,어제오늘 수도권에 비 많이 오던데 트친분들 괜찮으신가요    저는 부산이라 더워디질것 같은데 위에 폭우가 온다니   다들 건강하고 열공  합시다,어제 오늘 수도권 오던데 트친 괜찮으신 가요 부산 더워 디질것 같은데 폭우 온다니 건강하고 열공 합시다,0,80,0.0
174,채인  플로리  폭우 조심하구   감기 조심하기  더쇼에서 만나      s,플로리 폭우 조심하구 감기 조심하기 더쇼 만나,0,42,0.0
175,서울에 어마어마한 폭우가 예보된 날에  한가롭게 런던아이를 능가하는 대관람차를 세우겠다는 발표를 한 서울시장이 있다구요           s,서울 어마어마한 폭우 예보 한가롭게 런던아이 능가 하는 대관람차 세우겠다는 발표 서울시장 있다구요,0,78,0.0
176,박원순 시장 때에는 여름 내내 장마  호우  태풍 대비를 했었고  피해가 거의 없었죠  오세훈이 시장을 하면 서울이 바로 잠깁니다  서울이 물에 잠기고 있는데 오세훈이는 어디서 뭐 하고 있나요  행안부장관은 뭐하고 있나요,박원순 시장 여름 내내 장마 호우 태풍 대비 했었고 피해 거의 없었죠 오세훈 시장 하면 서울 바로 잠깁니다 서울 잠기 있는데 오세훈 하고 있나요 행안부 장관 있나요,-2,123,-0.016260162601626018
177,네 서방님   비록여기는폭염주의보지만요     s,서방 비록 여기는 폭염 주의보,0,27,0.0
178,오늘은 걍 문 닫아야겠따 어차피 온라인은 집에서도 할 수 있구         폭우라 확실히 사람이 없다,오늘 닫아야겠 어차피 온라인 있구 폭우 확실히 사람 없다,0,57,0.0
179,강남역 인근에서 어떤 분이 하수구 뚜껑을 열고 거기에 쌓여있던 쓰레기를 빼내자 허벅지까지 차올랐던 물이 쑥 빠졌다고 하는데  이 분의 영웅적인 활약을 조명하기에 앞서 일주일 전부터 수도권의 폭우가 예보됐음에도 기본적인 하,강남역 인근 어떤 하수 뚜껑 열고 거기 쌓여있던 쓰레기 내자 허벅지 차올랐던 물이 빠졌다고 하는데 영웅 활약 조명 하기에 앞서 일주일 수도권 폭우 예보 됐음에도 기본,0,123,0.0
180,s   안녕하십니까  폭우 침수 피해로 인하여 본래   일 강남  모나코 스페이스  에서 개최될 예정이었던 행사가   일  스페이스 쉐어 삼성     센터                로 변경 결정 되었습니다    행사,안녕하십니까 폭우 침수 피해 인하여 본래 강남 모나코 스페이스 개최 예정 이었던 행사 스페이스 쉐어 삼성 센터 변경 결정 되었습니다 행사,0,121,0.0
181,s   밤에 폭우가 올 줄 어떻게 알고 시장이 퇴근도 못하냐      이미 낮부터 서울에는 폭우가 왔습니다   그래서 호우경보도 낮부터 발령중이었습니다  호우경보라는 게    그냥 우앙 비 짱짱 많이 옴 선언이 아니잖아요,폭우 어떻게 시장 퇴근 하냐 서울 폭우 왔습니다 호우경보 발령 이었습니다 호우경보 그냥 짱짱 선언 아니잖아요,0,123,0.0
182,재난은 결코 공평하지 않습니다    공평하지 않은 재난이 우리를 덮칠 때  최소한의 안전막이 되어주는 것이 국가입니다  그러나 국가마저 그 기능을 상실 포기 했을 때 우리는 서로의 곁에 서 있을 수 밖에 없습니다    폭우,재난 결코 공평하지 않습니다 공평하지 않은 재난 우리 최소한 안전 되어주는 국가 입니다 그러나 국가 기능 상실 포기 했을 우리 서로 있을 없습니다 폭우,0,124,0.0
183,와 너무 심각한데  쓰나미아닌가 저정도면,심각한데 쓰나미 아닌가 정도,1,22,0.045454545454545456
184,호우가 일어났을때 자연재난행동요령이래요ㅠㅠ  다들 집에 구급약품  손전등  식수  비상식량  라디오  핸드폰 충전기  휴대용 버너  담요 등 비상용품   꼭 점검 한번씩 하기에요 ㅠㅠㅠ  이미지는 호우 침수 관련 글,호우 일어났을 자연 재난 행동 요령 구급 약품 손전등 식수 비상식량 라디오 핸드폰 충전기 휴대 버너 담요 비상 용품 점검 한번 하기에요 이미지 호우 침수 관련,-5,120,-0.041666666666666664
185,이게 얼마나 큰 일이냐면   정작 비가 내려야하는 농촌지역에는 비가 안오고 땅이 매말라갈 정도의 가뭄인데 정작 비가 많이 내리면 취약한 도시쪽에선 홍수가 일어난다는게 너무 괴담이다    이거 누가 알티해서 많은 사람들이,얼마나 일이 정작 내려 야하는 농촌 지역 오고 정도 가뭄 정작 내리면 취약 도시 홍수 일어난다는게 괴담 누가 알티 해서 많은 사람,1,122,0.00819672131147541
186,s                    근처에 싱크홀이 발생해 반지하방에 갑자기 물이 차오르기 시작했고 옆집과 윗집에 살던 주민이 필사적으로 창문을 뜯어서 구출하려 했지만 물이 너무 빨리 차서 손을 쓸 수가 없었다고  너,근처 싱크홀 발생 지하방 갑자기 물이 차오르기 시작 했고 옆집 살던 주민 필사 창문 뜯어서 구출 하려 했지만 물이 차서 수가 없었다고,-2,122,-0.01639344262295082
187,동공지진 났어 ㅋㅋㅋ     s,동공 지진 났어,0,17,0.0
188,노원구 및 상계 인근 주민여러분  산사태 경보입니다  밖에 있지 마세요  산사태 경보는 토양 함수율      때 내려집니다  땅이 품을 수 있는 최대한도의 비가 내렸습니다    나무가 기울어져 있거나  비탈에서 갑자기 물이,노원구 상계 인근 주민 여러분 산사태 경보 입니다 있지 마세요 산사태 경보 토양 함수 내려집니다 있는 최대한 도의 내렸습니다 나무 기울어져 있거나 비탈 갑자기 물이,-1,124,-0.008064516129032258
189,진짜 오늘처럼 비가 너무 많이 오는 날은 표 무료취소 시켜줘야 하는거 아니냐 제작사들아 정부에서도 호우주의 경보 때리고 지하철 역은 침수되고 난리인데,진짜 오늘 오는 무료 취소 시켜줘야 하는거 아니냐 제작사 정부 호우 주의 경보 때리고 지하철 역은 침수 되고 난리,1,83,0.012048192771084338
190,s    윤 자택서 실시간 보고 받으며 호우 피해 점검  이거랑 집에서 s s로 상황 지켜보면서 어떡해 어떡해 하고 있는 나랑 크게 차이가,자택 실시간 보고 받으며 호우 피해 점검 상황 지켜보면서 어떡해 어떡해 하고 있는 크게 차이,-6,77,-0.07792207792207792
191,나진짜 주글뻔했어 눈앞에서 산사태나서 내 앞앞차 깔렸음 이거 맞냐고   ㅜ     s,진짜 뻔했어 눈앞 산사태 나서 앞앞 깔렸음 맞냐고,-1,47,-0.02127659574468085
192,낮부터 호우주의보 떴는데 대기 안함    배민도 아니면서  도착 예정     세종을 간 이유   종합상황실이 있던 청와대를 못 쓰니까ㅎ     s,호우 주의보 떴는데 대기 안함 배민 아니면서 도착 예정 세종 이유 종합 황실 있던 청와대 쓰니까,1,81,0.012345679012345678
193,차가 여기저기 다 그냥 서있고 산사태야   돌이랑 흙들이ㅠㅠㅠ     s,차가 여기저기 그냥 서있고 산사태 돌이,-3,40,-0.075
194,지하철 침수에다 역사 천정이 무너지고  도로는 물에 잠기고  산사태 비상에       년 폭우로 우면산 산사태     년 강남역 침수사태     년에도 광화문 물난리로 난리가 났었다   저지대 주민분들 조심하시고,지하철 침수 역사 천정 무너지고 도로 잠기 산사태 비상 폭우 우면산 산사태 강남역 침수 사태 광화문 물난리 난리 났었다 지대 주민 조심하시고,-1,118,-0.00847457627118644
195,와 ㅅㅂ 가천대 기숙사 산사태 났나봄     s,가천대 기숙사 산사태 났나,0,26,0.0
196,재난 상황에서는 트위터가 소식이 제일 빨라요  지난 몇년전 지진 시에도 트위터 소식이 제일 빨랐어요  전화통화 카톡 다 먹통되었었고   재난이 발생하면 트친들끼리 정보를 공유하는 것도 필요합니다   예를 들어 어디로 대피,재난 상황 트위터 소식 제일 빨라요 지난 년전 지진 트위터 소식 제일 빨랐어요 전화통화 카톡 먹통 되었었고 재난 발생 하면 트친 끼리 정보 공유 하는 필요합니다 들어 어디 대피,-3,123,-0.024390243902439025
197,이래도 됩니까     다른 지역에서 사망자도 나오고 폭우로 수도권 전체가 고통스럽습니다     미추홀구에 어제  일       의 비가 내렸고  오후  까지   건의 피해가 접수됐고  산사태 주의보가 내려졌습니다   밤사,됩니까 다른 지역 사망자 나오고 폭우 수도권 전체 고통스럽습니다 미추홀 어제 내렸고 오후 건의 피해 접수 됐고 산사태 주의보 내려졌습니다 밤사,-2,123,-0.016260162601626018
198,속보  서울 노원구 상계 중계동 산사태 경보 발령     s           s,속보 서울 노원구 상계 중계동 산사태 경보 발령,0,45,0.0
199,ssss  아랫지방 현재상황   서울 물난리 난 것도 몰랐음 걍 우리나라에 비가 오는 줄도 몰랐음 가뭄 개오지고 저수지는 거즘 바닥보임 매미소리 하루종일 들으니까 미치겠음     s                 s,아랫 지방 현재상황 서울 물난리 몰랐음 우리나라 오는 몰랐음 가뭄 개오지 저수지 거즘 바닥 보임 매미 소리 하루 종일 들으니까 미치겠음,0,119,0.0
200,s   속보  중대본  서울   경기 호우로 사망  명   실종  명   부상  명      뉴스     s,속보 대본 서울 경기 호우 사망 실종 부상 뉴스,0,60,0.0
201,s  s  뭔 개소리죠    영상   대통령 호우 대처 아쉬운 점  묻자  서해 공무원 피살 무대처가 문제이지      다음 뉴스     s,소리 영상 대통령 호우 대처 아쉬운 묻자 서해 공무원 피살 무대 처가 문제 다음 뉴스,-1,78,-0.01282051282051282
202,s      간밤의 무서운 폭우와 천둥번개  워낙 피해가 커서 안녕을  묻기 무서울 정도입니다  사망도  명  오늘도 폭우가 이어지는데 부디 무서운 산사태 사고는 없기를      년의 악몽이 떠오릅니다  부디 무사하시기를  부디 피해가,간밤 무서운 폭우 천둥 번개 워낙 피해 커서 안녕 묻기 무서울 정도 입니다 사망 오늘 폭우 이어지는데 부디 무서운 산사태 사고 없기를 악몽 떠오릅니다 부디 무사하시 기를 부디 피해,-1,131,-0.007633587786259542
203,조만간     가겠군    영상   대통령 호우 대처 아쉬운 점  묻자  서해 공무원 피살 무대처가 문제이지        s,조만간 가겠군 영상 대통령 호우 대처 아쉬운 묻자 서해 공무원 피살 무대 처가 문제,-1,69,-0.014492753623188406
204,청와대에 있으면 국민 목숨 살릴수 있었는데 왜 우리나라 공무원은 죽었어  강원도에서 산불나서 물난리나서 왜 사람 죽었어  경주에 지진나서 사람은 왜 죽었냐고  청와대에 나랏님이 있으면 재해로 사람이 안죽는다면 그많은,청와대 있으면 국민 목숨 살릴수 있었는데 우리나라 공무원 죽었어 강원도 산불 나서 물난리 나서 사람 죽었어 경주 지진나서 사람 죽었냐고 청와대 나랏님 있으면 재해 사람 죽는다면 많은,-2,120,-0.016666666666666666
205,참고로 오래가는건 파란색이래요 지진 겪은 일본트친이 알려줌 펜라이트에 봉지 씌우면 더 밝아집니다,참고 가는건 파란색 지진 겪은 트친 알려 라이트 봉지 씌우면 밝아집니다,0,53,0.0
206,발구르는중 지진이날수있으니조심하시오,구르는 지진 날수있으니 조심하시오,0,19,0.0
207,s            속보  서울 노원구 상계 중계동 산사태 경보 발령  출처   매일신문   네이버 뉴스      s,속보 서울 노원구 상계 중계동 산사태 경보 발령 출처 매일신문 네이버 뉴스,0,67,0.0
208,s       년  월  일 당시  문재인 정부 호우 대처 긴급 상황 점검 회의 모습      년  월  일 어제  한총리의 호우 대처 긴급 상황 점검 회의 모습      s          s,당시 문재인 정부 호우 대처 긴급 상황 점검 회의 모습 어제 총리 호우 대처 긴급 상황 점검 회의 모습,1,108,0.009259259259259259
209,서울 중구 등   개 시  군에 산사태 경보 발령됐다는데 재난 문자는 제대로 발송되고 있는건가,서울 중구 산사태 경보 발령 됐다는데 재난 문자 제대로 발송 되고 있는 건가,0,52,0.0
210,지금까지 내가 본 목격담 호우버디      산책  딘깅 사진 찍어준 호시 준앤잇앤전      맛있는거 먹으러 간듯   디에잇군  춤을 추면서 걸었다 는 제보 투명카약즈      자전거 경주급 릴레이 홍앤밍      새벽 백화점  길 물어,지금 목격담 호우 버디 산책 딘깅 사진 찍어 호시 준앤 앤전 맛있는거 먹으러 간듯 잇군 추면서 걸었다 제보 투명 카약 자전거 경주 릴레이 홍앤밍 새벽 백화점 물어,-2,132,-0.015151515151515152
211,s   퇴근을 하고싶었나 봄    대통령 평생하나  몇년 최선을 다해 가뭄도 내 잘못이고 홍수도 내 잘못이라며 작은 일도 꼼꼼히 챙기고 해결하겠다는 그런 마음이 있어야죠    국정 철학의 문제지   내가 뭐 물 퍼낼것도 아니고 담당자,퇴근 하고싶었나 대통령 평생 하나 최선 다해 가뭄 잘못 홍수 잘못이라며 작은 일도 꼼꼼히 챙기고 해결 하겠다는 그런 마음 있어야죠 국정 철학 문제 퍼낼것도 아니고 담당자,-1,130,-0.007692307692307693
212,s          횡성에서 산사태로 한 분 돌아가셨대 속상하다  고인의 명복을 빕니다,횡성 산사태 돌아가셨대 속상하다 고인 명복 빕니다,0,48,0.0
213,ss  지금 시점에서 서울시 인사 공백과 하수 처리 예산 문제를 논하는게 가장 기본인데 어떻게  세훈이형  욕을 안할 수가 있나  게다가 어제 오전부터 호우 예보가 있었으니  세훈이형  쉴드를 칠거면 상습 피해 지역 중,지금 시점 서울시 인사 공백 하수 처리 예산 문제 하는게 가장 기본 어떻게 세훈 이형 수가 있나 게다가 어제 오전 호우 예보 있었으니 세훈 이형 쉴드 칠거면 상습 피해 지역,-4,122,-0.03278688524590164
214,s       s                    산사태로 남한산성 인근    세대 고립 전화도 먹통,산사태 남한 산성 인근 세대 고립 전화 먹통,-2,57,-0.03508771929824561
215,봄은 늘 가뭄이고 여름은 늘 수해가 난다   모든 것은 결국 돈인데 그 모든 것에 자연재해는 제외된다  인류의 문명은 상당히 발전했지만 폭우 하나를 감당못해   강수량 맥스치 설정해서 재난에 대비한다던   년 전의 계획이,가뭄 여름 수해 난다 모든 모든 자연재해 제외 된다 인류 문명 상당히 발전 했지만 폭우 하나 감당 강수량 맥스 설정 해서 재난 대비 한다던 전의 계획,-7,123,-0.056910569105691054
216,s   영상   대통령 호우 대처 아쉬운 점  묻자  서해 공무원 피살 무대처가 문제이지       s             s         s,영상 대통령 호우 대처 아쉬운 묻자 서해 공무원 피살 무대 처가 문제,-1,81,-0.012345679012345678
217,s  서울 노원 도봉 종로구  산사태 경보 주의보 발령     s,서울 노원 도봉 종로구 산사태 경보 주의보 발령,0,36,0.0
218,s  강원 횡성 산사태로 주택 매몰 평창선 급류에  명 숨져     뉴스     s,강원 횡성 산사태 주택 매몰 평창 급류 숨져 뉴스,0,46,0.0
219,영상   대통령 호우 대처 아쉬운 점  묻자  서해 공무원 피살 무대처가 문제이지      다음 뉴스     s               s   박형수 원내대변인  어디서 지시했느냐는 문제 될 수 없어        s                s,영상 대통령 호우 대처 아쉬운 묻자 서해 공무원 피살 무대 처가 문제 다음 뉴스 박형수 원내 대변인 지시 했느냐는 문제 없어,-1,138,-0.007246376811594203
220,나라에 가뭄이나 홍수가 계속되어 곡식이 익지 않으면 그 허물을 왕에게 돌려 왕을 바꾸거나 죽여야 한다고 했다  그 결과 마여가 죽고 그의 아들인 여섯 살짜리 의려를 세워 왕으로 세웠다    삼국지 부여조   이 시대랑 상관,나라 가뭄 홍수 계속 되어 곡식 익지 않으면 허물 돌려 바꾸거나 죽여야 한다고 했다 결과 마여 죽고 아들 여섯 짜리 의려 세워 세웠다 삼국지 부여 시대 상관,0,124,0.0
221,s               오세훈 서울시장 때 우면산 산사태로 사망   명  이재명 성남시장 때 판교환풍구 참사로 사망   명  이 두놈은 정말 어휴,오세훈 서울시장 우면산 산사태 사망 이재명 성남시장 교환 풍구 참사 사망 정말 어휴,1,84,0.011904761904761904
222,s     오세훈을 각 가뭄지역에 분할설치하자,오세훈 가뭄 지역 분할 설치 하자,0,25,0.0
223,서울  인천에 홍수가 나서 곳곳이 물에 잠기고 폐쇄하는 지하철역이 수십 곳이고  길이 물에 잠겨서 차들이 꼼짝달싹 못하거나 물에 둥둥 떠내려가고 있는데  재난 직접 책임자인 서울시장  행안부장관  인천시장  대통령은 코빼기도,서울 인천 홍수 나서 곳곳이 잠기 폐쇄하 지하철역 수십 길이 잠겨서 꼼짝 달싹 거나 둥둥 떠내려가고 있는데 재난 직접 책임자 서울시장 행안부 장관 인천 시장 대통령 빼기,0,125,0.0
224,싱크홀생겨서 트럭 빠짐   아스팔트 다 일어남   여긴 신논현입니다      s,싱크홀 생겨서 트럭 빠짐 아스팔트 일어남 여긴 논현 입니다,-1,44,-0.022727272727272728
225,s    과거 오세이돈 시절 강남역 호우로 인해 진흥아파트 앞 인도에서 행인이 감전사하는 사고가 보도되자 진흥아파트 주민들이 집값 떨어진다고 ㅈㄹㅈㄹ하며 민원넣는 바람에 기사가 삭제되었던 기억이 있슴 덕분에 그 상황은 여전히 반복되,과거 이돈 시절 강남역 호우 인해 진흥 아파트 인도 행인 감전사 하는 사고 보도 되자 진흥 아파트 주민 집값 떨어진다고 하며 민원 넣는 바람 기사 삭제 되었던 기억 있슴 덕분 상황 여전히 반복,0,129,0.0
226,이 땅의 오랜 가뭄은 지구상 어딘가엔 폭탄처럼 비가 퍼붓는다는 뜻  지구를 떠도는 물의 총량은 일정하고 재앙은 서로 연결되어 있다,가뭄 지구 어딘가 폭탄 퍼붓는다는 지구 물의 총량 일정하고 재앙 서로 연결 되어 있다,1,72,0.013888888888888888
227,s                      동공지진  내   내일이는 거짓말 같은 거 안 할 거 같은데         되게 진실되어 보였어    비록 말은 못했지만    아무튼 표정이,동공 지진 일이 거짓말 같은 같은데 진실되어 보였어 비록 했지만 표정,1,101,0.009900990099009901
228,수도권과 강원도에는 호우 특보가 내려진 가운데 시간당         의 비가 내리는 곳이 있습니다      s                       s,수도권 강원도 호우 특보 내려진 가운데 시간 내리는 있습니다,1,85,0.011764705882352941
229,초밥까지 깔아놨어  밀려드는 감동의 쓰나미를 후란이 정신없이 받아서 고맙다고 움쬬움쬬 해주는데 누구씨가 슬쩍 허리를 감싸더니 저런 멘트 날리고 있는거야  꽤 오래 못 보기도 했고   왜 저런말하는지도 알겠는      s,초밥 깔아놨어 밀려 드는 감동 쓰나미 후란 받아서 고맙다고 움쬬움쬬 해주는데 누구 허리 감싸더니 저런 멘트 날리고 있는거야 보기 했고 저런말하는지도 알겠는,-1,122,-0.00819672131147541
230,민주정부때 지진이고 태풍이고 미리 재난경고하고 분주하게 움직이면 왜이렇게 별일 아닌걸로 피곤하게 호들갑이냐 세금낭비한다 쇼한다 이런 반응 많았음 ㅇㅇ,민주 정부 지진 태풍 미리 재난 경고 분주하게 움직이면 별일 아닌 피곤하게 호들갑 세금 낭비한다 한다 이런 반응 많았음,1,83,0.012048192771084338
231,성심당 홈페이지 깄다가 이게 보여서 이번 호우 때문인줄 았았는데  저번달 호우 때문이었에     s               s,성심당 홈페이지 깄다 이번 호우 때문 았았 는데 저번 호우 때문 이었에,0,71,0.0
232,서울시 수방 치수예산     년보다    억원 줄어     년까지 증가 추세에서     년 이후 감소로   종전에는 서울시가 호우 대비해서 저류조 공사를 미리 진행하고 큰 도로 배수시설도 사전에 점검  정리하곤 했어요  기후관,서울시 치수 예산 억원 줄어 증가 추세 이후 감소 종전 서울시 호우 대비 해서 공사 미리 진행 도로 배수 시설 사전 점검 정리 했어요 후관,-1,126,-0.007936507936507936
233,순훈  호우  영뾰  아기토끼벼머리했더라     s,순훈 호우 영뾰 아기 토끼 머리 했더라,0,28,0.0
234,이거 뭔데   인용임  동공지진     s              s,인용 동공 지진,0,38,0.0
235,영상   대통령 호우 대처 아쉬운 점  묻자  서해 공무원 피살 무대처가 문제이지       윤석열 대통령만의 문제가 아니었음을 알았습니다  재난을 물으니 갑자기 딴소리 하는 국민의힘     s        s,영상 대통령 호우 대처 아쉬운 묻자 서해 공무원 피살 무대 처가 문제 윤석열 대통령 문제 아니었 알았습니다 재난 물으니 갑자기 소리 하는 국민,-1,117,-0.008547008547008548
236,s     기록적인 폭우가 온게 기후 변화가 아니라 그냥 그런게 가끔 발생라는거라고   아니 씨바 그게 한국에서만 있었던 거면 말이 되지  유럽 기록적인 폭염 켄터키 기록적인 폭우 미국 서부 산불에 기록적 가뭄  전 세계가 이,기록 폭우 기후 변화 아니라 그냥 그런게 가끔 발생 아니 씨바 그게 한국 있었던 되지 유럽 기록 폭염 켄터키 기록 폭우 미국 서부 산불 기록 가뭄 세계,-2,126,-0.015873015873015872
237,s           년 호우 대처 회의 모습     년 호우 대처 회의 모습     s,호우 대처 회의 모습 호우 대처 회의 모습,0,49,0.0
238,푸딩케이크요     동공지진  선생님 거기가 어딘가요,푸딩 케이크 동공 지진 선생님 거기 어딘가,0,29,0.0
239,싸이가 가뭄에 흠뻑쑈한다고 그렇게 손기락질 받았잖아  특히 좌파 것들한테  비록  현직은 아닌 전직이라도 대통령이었다면 물난리가 났는데 자기는 제주에서 신나게 물놀이 중이라고 s s에 사진으로 올리는 것은 욕먹을만 하지 않냐 좌,싸이 가뭄 흠뻑쑈한다 손기락질 받았잖아 좌파 비록 현직 아닌 전직 대통령 이었다면 물난리 났는데 자기 제주 신나게 물놀이 중이 사진 올리는 욕먹을만 하지 않냐,-2,127,-0.015748031496062992
240,s           서울시에서는 산사태  축대 및 담장 파손 지역  침수된 도로 및 주택 상가 등은 최대한 빠른 시간 내 복구될 수 있도록 최선을 다하고 있습니다  시민 여러분께서는 재난문자 및 기상상황 등을 수시로 확인해 주시고  가급적,서울시 산사태 축대 담장 파손 지역 침수 도로 주택 상가 최대한 빠른 시간 복구 있도록 최선 있습니다 시민 여러분 재난 문자 기상 상황 확인 주시,-2,134,-0.014925373134328358
241,어제부터 강원도 산간 내륙지역에 많은 비가 내려 침수  산사태 등의 피해가 발생하고 있습니다  물가와 산사태 위험지역  감전의 위험이 있는 고압전선 근처를 피해주시고  산사태예보가 내려진 춘천  홍천  횡성  철원,어제 강원도 산간 지역 많은 내려 침수 산사태 피해 발생 있습니다 물가 산사태 위험 지역 감전 위험 있는 고압 전선 근처 해주시고 산사태 보가 내려진 춘천 홍천 횡성 철원,-4,119,-0.03361344537815126
242,지자체장과 정부는  월이되면 배수구 걸림여부 확인하고  산사태  극한 더위 대비 작업을 해야 하지 않냐구   그게 상식아냐   이제와서 배수구 막힘 타령하고 있는게 말이되냐구   일하기 싫으면 그냥 꺼져   이 닭대가리야,지자체 정부 되면 수구 걸림 여부 확인 산사태 극한 더위 대비 작업 해야 하지 않냐구 그게 상식 아냐 이제 수구 막힘 타령 있는게 되냐구 하기 싫으면 그냥 꺼져 대가리,-1,123,-0.008130081300813009
243,s           지금 우리 집 옆 라인 산사태가 나서 소방관분들 집집마다 초인종 누르고 대피하라고 ㅠ 급하게 지갑만 들고 나왔는데 도로가 엉망이라 못 빠져나올 뻔ㅠ  와   이게 무슨 일이야     어디로 가야해,지금 우리 라인 산사태 나서 소방관 집집 초인종 누르고 피하 급하게 지갑 들고 나왔는데 도로 엉망 빠져나올 무슨 일이 어디 가야해,-4,121,-0.03305785123966942
244,s        산사태가 발생해 주택 한 채를 덮쳤고   대 남성이 매몰돼 숨졌습니다       s,산사태 발생 주택 쳤고 남성 매몰 숨졌습니다,-2,55,-0.03636363636363636
245,한국 간 과외쌤이   한국 장마보고       정말 고맙다고해서   뭐지  쌤이   가뭄으로 고통받았었나  아무리 그래도 재해 상황에 쫌 아니지않나   했는데 완전 반대래   어이 없을 정도로 불만스러운 일      s,한국 과외 한국 장마 보고 정말 고맙다고 해서 가뭄 고통 받았었나 재해 상황 아니지 않나 했는데 완전 반대 어이 없을 정도 불만,-1,122,-0.00819672131147541
246,이쯤되면 오세훈은 가뭄지역 시장해야되는 거 아닌지,이쯤 되면 오세훈 가뭄 지역 시장 해야 되는 아닌지,-2,27,-0.07407407407407407
247,s     아니 가뭄이한창인데흠뻑쇼같은걸하니까예수님이빡친거아녜요,아니 가뭄 이한창 흠뻑 같은걸 하니까 예수님 빡친거아,0,35,0.0
248,지금 댓글 달리는 거 보고 동공지진 나서 굽 없는 거 신어야 하나 고민 중이에야,지금 댓글 달리는 보고 동공 지진 나서 없는 신어 하나 고민 중이,0,44,0.0
249,서울에 폭설이 내리고 난리가 날 때 눈 구경 할 일 없던 지방에 살던 나는 그 모습이 마치 다른 나라 같았다  지금 수도권의 물난리도 중남부에서 오래도록 가뭄에 시달리는 지역민에게는 그렇게 아득히 멀게 느껴지겠구나 한다,서울 폭설 내리고 난리 구경 없던 지방 살던 모습 마치 다른 나라 같았다 지금 수도권 물난리 남부 가뭄 시달리는 지역 아득히 멀게 느껴지겠구나 한다,0,122,0.0
250,섬에서 내려서 스스로 생각하기에 자신이랑 비슷하게 생긴 사람  험악 근육 몸을 뒤덮은 문신 상탈  가리키면서    귀엽지  속닥       요이    동공지진   하는 게 보고 싶다  내 생각이 맞았나봐       s             s,내려서 스스로 생각 하기에 자신 비슷하게 생긴 사람 험악 근육 덮은 문신 상탈 가리키면서 귀엽지 속닥 동공 지진 하는 보고 싶다 생각 맞았나,-1,135,-0.007407407407407408
